[repro] started_at=2026-09-11T17:58:42+08:00
[repro] run_id=20260911_175842_mooc_pid733399
[repro] repo_commit=28ca94a06771c46073b650de3daa95e0939342ba
[repro] tracked_patch_sha256=9c5c573c67cf67dc7b1588abbd796fcb30acf6e937c3b9a8782fcb9438909540
[repro] patch_stat= model/utils.py                       |  99 +++++++++++++
[repro] patch_stat= scalable_tgn_link_prediction.py      | 274 ++++++++++++++++++++++++++++++++---
[repro] patch_stat= scalable_tgn_main_link_prediction.py |  64 +++++++-
[repro] patch_stat= 3 files changed, 410 insertions(+), 27 deletions(-)
[repro] dataset=mooc gpu=0 env=scadyg
[repro] eval_manifest=/home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz
[repro] eval_manifest_sha256=f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1
[repro] checkpoint_dir=/home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_175842_mooc_pid733399
[repro] command=python scalable_tgn_main_link_prediction.py --dataset mooc --cuda_device 0 --eval_manifest /home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz --checkpoint_dir /home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_175842_mooc_pid733399 --repo_commit 28ca94a06771c46073b650de3daa95e0939342ba --seed 0 --selection_metric filtered_mrr --eval_protocol both
[repro] torch=2.2.1+cu121 pyg=2.8.0.post1 dgl=2.2.1+cu121
[repro] cuda=True gpu_count=1
[repro] gpu_name=NVIDIA GeForce RTX 3090
[Fri Sep 11 17:58:48 2026|scalable_tgn_main_link_prediction.py|INFO] evaluation protocol:both, manifest_sha256:f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1, edge_index_sha256:e8b017550b97172caa9334cc6a5cba18bbd052f30ef93ecd2cdb17c4ff24e33c, valid_destination_count:97
[Fri Sep 11 18:00:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:00:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.54757, official_mrr:0.61753, filtered_mrr:0.01744, acc:0.99259, ap:0.98931, f1:0.99259, macro_auc:0.99460, micro_auc:0.99460
[Fri Sep 11 18:00:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:01:00 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.48722, official_mrr:0.63568, filtered_mrr:0.01558, acc:0.99369, ap:0.99056, f1:0.99369, macro_auc:0.99524, micro_auc:0.99524
[Fri Sep 11 18:01:00 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:01:00 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.57575, official_mrr:0.60959, filtered_mrr:0.01692, acc:0.99186, ap:0.98849, f1:0.99186, macro_auc:0.99383, micro_auc:0.99383
[Fri Sep 11 18:01:00 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:01:00 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:7, avg_official_mrr:0.64925, global_filtered_mrr:0.01744, avg_ap:0.98972, selection_metric:filtered_mrr, selection_score:0.01744
[Fri Sep 11 18:01:13 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.37160, official_mrr:0.71512, filtered_mrr:0.01905, acc:0.99393, ap:0.99205, f1:0.99393, macro_auc:0.99599, micro_auc:0.99599
[Fri Sep 11 18:01:13 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:13 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.44818, official_mrr:0.64612, filtered_mrr:0.01852, acc:0.99308, ap:0.99097, f1:0.99308, macro_auc:0.99543, micro_auc:0.99543
[Fri Sep 11 18:01:13 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:01:13 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.55671, official_mrr:0.65387, filtered_mrr:0.02161, acc:0.98956, ap:0.98683, f1:0.98956, macro_auc:0.99142, micro_auc:0.99142
[Fri Sep 11 18:01:13 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.56001, official_mrr:0.62963, filtered_mrr:0.01725, acc:0.98895, ap:0.98901, f1:0.98895, macro_auc:0.99438, micro_auc:0.99438
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.53013, official_mrr:0.61542, filtered_mrr:0.01802, acc:0.99296, ap:0.98973, f1:0.99296, macro_auc:0.99480, micro_auc:0.99480
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.52445, official_mrr:0.63787, filtered_mrr:0.01589, acc:0.99369, ap:0.98972, f1:0.99369, macro_auc:0.99481, micro_auc:0.99481
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.48318, official_mrr:0.63483, filtered_mrr:0.01812, acc:0.99247, ap:0.99073, f1:0.99247, macro_auc:0.99532, micro_auc:0.99532
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.44335, official_mrr:0.64289, filtered_mrr:0.01685, acc:0.99332, ap:0.99145, f1:0.99332, macro_auc:0.99569, micro_auc:0.99569
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.65000, official_mrr:0.63778, filtered_mrr:0.01619, acc:0.99053, ap:0.98748, f1:0.99053, macro_auc:0.99366, micro_auc:0.99366
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.48885, official_mrr:0.63304, filtered_mrr:0.01583, acc:0.99356, ap:0.99051, f1:0.99356, macro_auc:0.99521, micro_auc:0.99521
[Fri Sep 11 18:01:14 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.58983, official_mrr:0.65630, filtered_mrr:0.01693, acc:0.99162, ap:0.98767, f1:0.99162, macro_auc:0.99310, micro_auc:0.99310
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.43255, official_mrr:0.62776, filtered_mrr:0.01688, acc:0.99356, ap:0.99171, f1:0.99356, macro_auc:0.99579, micro_auc:0.99579
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.54941, official_mrr:0.63733, filtered_mrr:0.01744, acc:0.99284, ap:0.98931, f1:0.99284, macro_auc:0.99460, micro_auc:0.99460
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.49161, official_mrr:0.63700, filtered_mrr:0.01558, acc:0.99162, ap:0.99056, f1:0.99162, macro_auc:0.99524, micro_auc:0.99524
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:8, loss:0.56721, official_mrr:0.64974, filtered_mrr:0.01692, acc:0.99114, ap:0.98889, f1:0.99114, macro_auc:0.99426, micro_auc:0.99426
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:8, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:01:15 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:8, avg_official_mrr:0.64365, global_filtered_mrr:0.01741, avg_ap:0.98978, selection_metric:filtered_mrr, selection_score:0.01741
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.36664, official_mrr:0.67557, filtered_mrr:0.01933, acc:0.99429, ap:0.99204, f1:0.99429, macro_auc:0.99598, micro_auc:0.99598
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.45273, official_mrr:0.65523, filtered_mrr:0.01849, acc:0.99369, ap:0.99066, f1:0.99369, macro_auc:0.99528, micro_auc:0.99528
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.57146, official_mrr:0.64403, filtered_mrr:0.02042, acc:0.99017, ap:0.98655, f1:0.99016, macro_auc:0.99117, micro_auc:0.99117
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.55509, official_mrr:0.65675, filtered_mrr:0.01739, acc:0.98895, ap:0.98892, f1:0.98895, macro_auc:0.99434, micro_auc:0.99434
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.54437, official_mrr:0.63882, filtered_mrr:0.01766, acc:0.99320, ap:0.98928, f1:0.99320, macro_auc:0.99458, micro_auc:0.99458
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.51859, official_mrr:0.63440, filtered_mrr:0.01564, acc:0.99369, ap:0.98976, f1:0.99369, macro_auc:0.99483, micro_auc:0.99483
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.48801, official_mrr:0.64313, filtered_mrr:0.01774, acc:0.99320, ap:0.99053, f1:0.99320, macro_auc:0.99522, micro_auc:0.99522
[Fri Sep 11 18:01:29 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.44825, official_mrr:0.58568, filtered_mrr:0.01637, acc:0.99405, ap:0.99131, f1:0.99405, macro_auc:0.99561, micro_auc:0.99561
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.64488, official_mrr:0.61863, filtered_mrr:0.01595, acc:0.99077, ap:0.98750, f1:0.99077, macro_auc:0.99367, micro_auc:0.99367
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.48352, official_mrr:0.63553, filtered_mrr:0.01581, acc:0.99356, ap:0.99051, f1:0.99356, macro_auc:0.99521, micro_auc:0.99521
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.58477, official_mrr:0.60826, filtered_mrr:0.01665, acc:0.99186, ap:0.98772, f1:0.99186, macro_auc:0.99307, micro_auc:0.99307
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.44891, official_mrr:0.64644, filtered_mrr:0.01634, acc:0.99393, ap:0.99122, f1:0.99393, macro_auc:0.99541, micro_auc:0.99541
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.54388, official_mrr:0.61355, filtered_mrr:0.01674, acc:0.99308, ap:0.98943, f1:0.99308, macro_auc:0.99466, micro_auc:0.99466
[Fri Sep 11 18:01:30 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:01:31 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.48554, official_mrr:0.64565, filtered_mrr:0.01511, acc:0.99259, ap:0.99062, f1:0.99259, macro_auc:0.99526, micro_auc:0.99526
[Fri Sep 11 18:01:31 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:01:31 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:9, loss:0.57246, official_mrr:0.62119, filtered_mrr:0.01638, acc:0.99162, ap:0.98845, f1:0.99162, macro_auc:0.99348, micro_auc:0.99348
[Fri Sep 11 18:01:31 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:9, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:01:31 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:9, avg_official_mrr:0.63486, global_filtered_mrr:0.01707, avg_ap:0.98963, selection_metric:filtered_mrr, selection_score:0.01707
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.13942, official_mrr:0.83796, filtered_mrr:0.05178, acc:0.99478, ap:0.99070, f1:0.99478, macro_auc:0.99561, micro_auc:0.99561
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.09828, official_mrr:0.88057, filtered_mrr:0.05490, acc:0.99344, ap:0.99296, f1:0.99344, macro_auc:0.99599, micro_auc:0.99599
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.16415, official_mrr:0.83126, filtered_mrr:0.05018, acc:0.98932, ap:0.98510, f1:0.98931, macro_auc:0.99056, micro_auc:0.99056
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.15714, official_mrr:0.85005, filtered_mrr:0.04580, acc:0.98871, ap:0.98765, f1:0.98871, macro_auc:0.99377, micro_auc:0.99377
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.11524, official_mrr:0.85000, filtered_mrr:0.04122, acc:0.99247, ap:0.98834, f1:0.99247, macro_auc:0.99395, micro_auc:0.99395
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.12187, official_mrr:0.82999, filtered_mrr:0.04081, acc:0.99332, ap:0.99003, f1:0.99332, macro_auc:0.99473, micro_auc:0.99473
[Fri Sep 11 18:01:44 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.14707, official_mrr:0.82321, filtered_mrr:0.04301, acc:0.99162, ap:0.98810, f1:0.99162, macro_auc:0.99451, micro_auc:0.99451
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.13403, official_mrr:0.82524, filtered_mrr:0.04574, acc:0.99247, ap:0.99005, f1:0.99247, macro_auc:0.99514, micro_auc:0.99514
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.15819, official_mrr:0.83878, filtered_mrr:0.04275, acc:0.99029, ap:0.98629, f1:0.99029, macro_auc:0.99286, micro_auc:0.99286
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.16034, official_mrr:0.82624, filtered_mrr:0.04536, acc:0.99284, ap:0.98837, f1:0.99284, macro_auc:0.99435, micro_auc:0.99435
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.13575, official_mrr:0.82031, filtered_mrr:0.04479, acc:0.99017, ap:0.98713, f1:0.99016, macro_auc:0.99281, micro_auc:0.99281
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.11393, official_mrr:0.83641, filtered_mrr:0.04856, acc:0.99296, ap:0.99170, f1:0.99296, macro_auc:0.99570, micro_auc:0.99570
[Fri Sep 11 18:01:45 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.21170, official_mrr:0.80732, filtered_mrr:0.04506, acc:0.99235, ap:0.98458, f1:0.99235, macro_auc:0.99291, micro_auc:0.99291
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.09310, official_mrr:0.82438, filtered_mrr:0.04344, acc:0.99284, ap:0.99153, f1:0.99284, macro_auc:0.99511, micro_auc:0.99511
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:10, loss:0.21521, official_mrr:0.80639, filtered_mrr:0.04343, acc:0.99126, ap:0.98382, f1:0.99126, macro_auc:0.99268, micro_auc:0.99268
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:10, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:01:46 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:10, avg_official_mrr:0.83254, global_filtered_mrr:0.04579, avg_ap:0.98842, selection_metric:filtered_mrr, selection_score:0.04579
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.25315, official_mrr:0.76924, filtered_mrr:0.02703, acc:0.99478, ap:0.99353, f1:0.99478, macro_auc:0.99669, micro_auc:0.99669
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.29336, official_mrr:0.80184, filtered_mrr:0.02777, acc:0.99417, ap:0.99290, f1:0.99417, macro_auc:0.99630, micro_auc:0.99630
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.39254, official_mrr:0.77565, filtered_mrr:0.03198, acc:0.98992, ap:0.98810, f1:0.98992, macro_auc:0.99173, micro_auc:0.99173
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.42201, official_mrr:0.73420, filtered_mrr:0.02600, acc:0.98847, ap:0.99024, f1:0.98847, macro_auc:0.99493, micro_auc:0.99493
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.34259, official_mrr:0.74180, filtered_mrr:0.02458, acc:0.99271, ap:0.99195, f1:0.99271, macro_auc:0.99575, micro_auc:0.99575
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.35082, official_mrr:0.71849, filtered_mrr:0.02228, acc:0.99356, ap:0.99181, f1:0.99356, macro_auc:0.99575, micro_auc:0.99575
[Fri Sep 11 18:01:59 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:02:00 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.37821, official_mrr:0.71560, filtered_mrr:0.02537, acc:0.99114, ap:0.99129, f1:0.99114, macro_auc:0.99547, micro_auc:0.99547
[Fri Sep 11 18:02:00 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:02:00 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.38600, official_mrr:0.71682, filtered_mrr:0.02435, acc:0.99235, ap:0.99126, f1:0.99235, macro_auc:0.99554, micro_auc:0.99554
[Fri Sep 11 18:02:00 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:11, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:02:00 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:11, loss:0.45172, official_mrr:0.71922, filtered_mrr:0.02441, acc:0.99029, ap:0.98960, f1:0.99029, macro_auc:0.99456, micro_auc:0.99456
