[repro] started_at=2026-09-11T18:17:47+08:00
[repro] run_id=20260911_181747_mooc_pid742904
[repro] repo_commit=28ca94a06771c46073b650de3daa95e0939342ba
[repro] tracked_patch_sha256=9c5c573c67cf67dc7b1588abbd796fcb30acf6e937c3b9a8782fcb9438909540
[repro] patch_stat= model/utils.py                       |  99 +++++++++++++
[repro] patch_stat= scalable_tgn_link_prediction.py      | 274 ++++++++++++++++++++++++++++++++---
[repro] patch_stat= scalable_tgn_main_link_prediction.py |  64 +++++++-
[repro] patch_stat= 3 files changed, 410 insertions(+), 27 deletions(-)
[repro] dataset=mooc gpu=0 env=scadyg
[repro] eval_manifest=/home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz
[repro] eval_manifest_sha256=f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1
[repro] checkpoint_dir=/home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_181747_mooc_pid742904
[repro] command=python scalable_tgn_main_link_prediction.py --dataset mooc --cuda_device 0 --eval_manifest /home/lab_user/project/lzc/results/scadyg/protocols/mooc_full_item_v1.npz --checkpoint_dir /home/lab_user/project/lzc/results/scadyg/checkpoints/20260911_181747_mooc_pid742904 --repo_commit 28ca94a06771c46073b650de3daa95e0939342ba --seed 2 --selection_metric filtered_mrr --eval_protocol both
[repro] torch=2.2.1+cu121 pyg=2.8.0.post1 dgl=2.2.1+cu121
[repro] cuda=True gpu_count=1
[repro] gpu_name=NVIDIA GeForce RTX 3090
[Fri Sep 11 18:17:53 2026|scalable_tgn_main_link_prediction.py|INFO] evaluation protocol:both, manifest_sha256:f314bf0ef2afecc8c127d89f32620f47075f438ebe21ee960b146d69cafe8da1, edge_index_sha256:e8b017550b97172caa9334cc6a5cba18bbd052f30ef93ecd2cdb17c4ff24e33c, valid_destination_count:97
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.53829, official_mrr:0.62989, filtered_mrr:0.01689, acc:0.99271, ap:0.98961, f1:0.99271, macro_auc:0.99475, micro_auc:0.99475
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.61868, official_mrr:0.62214, filtered_mrr:0.01647, acc:0.99138, ap:0.98791, f1:0.99138, macro_auc:0.99388, micro_auc:0.99388
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.59948, official_mrr:0.63854, filtered_mrr:0.01665, acc:0.99126, ap:0.98809, f1:0.99126, macro_auc:0.99397, micro_auc:0.99397
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.65015, official_mrr:0.61979, filtered_mrr:0.01786, acc:0.98980, ap:0.98628, f1:0.98980, macro_auc:0.99233, micro_auc:0.99233
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.35919, official_mrr:0.64777, filtered_mrr:0.01814, acc:0.99417, ap:0.99296, f1:0.99417, macro_auc:0.99642, micro_auc:0.99642
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.48467, official_mrr:0.65829, filtered_mrr:0.01829, acc:0.99356, ap:0.99041, f1:0.99356, macro_auc:0.99516, micro_auc:0.99516
[Fri Sep 11 18:19:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:19:04 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.48162, official_mrr:0.67319, filtered_mrr:0.01655, acc:0.99174, ap:0.99058, f1:0.99174, macro_auc:0.99524, micro_auc:0.99524
[Fri Sep 11 18:19:04 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:19:04 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:3, loss:0.49808, official_mrr:0.65659, filtered_mrr:0.01752, acc:0.99102, ap:0.99007, f1:0.99101, macro_auc:0.99478, micro_auc:0.99478
[Fri Sep 11 18:19:04 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:3, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:19:04 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:3, avg_official_mrr:0.65328, global_filtered_mrr:0.01790, avg_ap:0.98943, selection_metric:filtered_mrr, selection_score:0.01790
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.49532, official_mrr:0.65296, filtered_mrr:0.01770, acc:0.99405, ap:0.98969, f1:0.99405, macro_auc:0.99479, micro_auc:0.99479
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.40121, official_mrr:0.64157, filtered_mrr:0.01647, acc:0.99405, ap:0.99214, f1:0.99405, macro_auc:0.99604, micro_auc:0.99604
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.70146, official_mrr:0.64027, filtered_mrr:0.01951, acc:0.98895, ap:0.98444, f1:0.98895, macro_auc:0.99039, micro_auc:0.99039
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.60215, official_mrr:0.60183, filtered_mrr:0.01665, acc:0.98932, ap:0.98823, f1:0.98932, macro_auc:0.99397, micro_auc:0.99397
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.39792, official_mrr:0.65581, filtered_mrr:0.01772, acc:0.99490, ap:0.99222, f1:0.99490, macro_auc:0.99608, micro_auc:0.99608
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.48683, official_mrr:0.63080, filtered_mrr:0.01589, acc:0.99381, ap:0.99044, f1:0.99381, macro_auc:0.99517, micro_auc:0.99517
[Fri Sep 11 18:19:17 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.58742, official_mrr:0.65232, filtered_mrr:0.01812, acc:0.99199, ap:0.98856, f1:0.99199, macro_auc:0.99421, micro_auc:0.99421
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.56787, official_mrr:0.60716, filtered_mrr:0.01662, acc:0.99247, ap:0.98888, f1:0.99247, macro_auc:0.99438, micro_auc:0.99438
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.58349, official_mrr:0.61080, filtered_mrr:0.01619, acc:0.99174, ap:0.98867, f1:0.99174, macro_auc:0.99427, micro_auc:0.99427
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.60658, official_mrr:0.62406, filtered_mrr:0.01583, acc:0.99199, ap:0.98811, f1:0.99199, macro_auc:0.99398, micro_auc:0.99398
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.65890, official_mrr:0.63785, filtered_mrr:0.01693, acc:0.99004, ap:0.98622, f1:0.99004, macro_auc:0.99233, micro_auc:0.99233
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.37413, official_mrr:0.63620, filtered_mrr:0.01660, acc:0.99478, ap:0.99269, f1:0.99478, macro_auc:0.99629, micro_auc:0.99629
[Fri Sep 11 18:19:18 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.48070, official_mrr:0.63885, filtered_mrr:0.01675, acc:0.99393, ap:0.99062, f1:0.99393, macro_auc:0.99526, micro_auc:0.99526
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.50840, official_mrr:0.62779, filtered_mrr:0.01512, acc:0.99284, ap:0.99014, f1:0.99284, macro_auc:0.99502, micro_auc:0.99502
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:4, loss:0.55790, official_mrr:0.64485, filtered_mrr:0.01638, acc:0.99247, ap:0.98895, f1:0.99247, macro_auc:0.99424, micro_auc:0.99424
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:4, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:19:19 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:4, avg_official_mrr:0.63354, global_filtered_mrr:0.01683, avg_ap:0.98933, selection_metric:filtered_mrr, selection_score:0.01683
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.51241, official_mrr:0.64761, filtered_mrr:0.01726, acc:0.99332, ap:0.98966, f1:0.99332, macro_auc:0.99477, micro_auc:0.99477
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.43807, official_mrr:0.62117, filtered_mrr:0.01600, acc:0.99308, ap:0.99157, f1:0.99308, macro_auc:0.99575, micro_auc:0.99575
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.70606, official_mrr:0.64616, filtered_mrr:0.01951, acc:0.98737, ap:0.98449, f1:0.98737, macro_auc:0.99053, micro_auc:0.99053
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.60431, official_mrr:0.64967, filtered_mrr:0.01660, acc:0.98774, ap:0.98825, f1:0.98774, macro_auc:0.99399, micro_auc:0.99399
[Fri Sep 11 18:19:32 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.41697, official_mrr:0.59338, filtered_mrr:0.01738, acc:0.99332, ap:0.99200, f1:0.99332, macro_auc:0.99597, micro_auc:0.99597
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.52374, official_mrr:0.63967, filtered_mrr:0.01542, acc:0.99223, ap:0.98981, f1:0.99223, macro_auc:0.99485, micro_auc:0.99485
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.65696, official_mrr:0.61746, filtered_mrr:0.01718, acc:0.99065, ap:0.98729, f1:0.99065, macro_auc:0.99356, micro_auc:0.99356
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.58342, official_mrr:0.63302, filtered_mrr:0.01608, acc:0.99162, ap:0.98872, f1:0.99162, macro_auc:0.99429, micro_auc:0.99429
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.62273, official_mrr:0.61023, filtered_mrr:0.01569, acc:0.99053, ap:0.98800, f1:0.99053, macro_auc:0.99393, micro_auc:0.99393
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.61353, official_mrr:0.62312, filtered_mrr:0.01538, acc:0.99114, ap:0.98824, f1:0.99114, macro_auc:0.99405, micro_auc:0.99405
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.66566, official_mrr:0.62542, filtered_mrr:0.01632, acc:0.98895, ap:0.98641, f1:0.98895, macro_auc:0.99250, micro_auc:0.99250
[Fri Sep 11 18:19:33 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.39191, official_mrr:0.61601, filtered_mrr:0.01633, acc:0.99344, ap:0.99249, f1:0.99344, macro_auc:0.99619, micro_auc:0.99619
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.48519, official_mrr:0.63561, filtered_mrr:0.01673, acc:0.99344, ap:0.99062, f1:0.99344, macro_auc:0.99526, micro_auc:0.99526
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.52890, official_mrr:0.64037, filtered_mrr:0.01511, acc:0.99089, ap:0.98990, f1:0.99089, macro_auc:0.99490, micro_auc:0.99490
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:5, loss:0.56401, official_mrr:0.63484, filtered_mrr:0.01638, acc:0.99065, ap:0.98896, f1:0.99065, macro_auc:0.99425, micro_auc:0.99425
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:5, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:19:34 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:5, avg_official_mrr:0.62892, global_filtered_mrr:0.01649, avg_ap:0.98909, selection_metric:filtered_mrr, selection_score:0.01649
[Fri Sep 11 18:19:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.49388, official_mrr:0.65458, filtered_mrr:0.01770, acc:0.99441, ap:0.98977, f1:0.99441, macro_auc:0.99483, micro_auc:0.99483
[Fri Sep 11 18:19:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.43222, official_mrr:0.63779, filtered_mrr:0.01646, acc:0.99429, ap:0.99145, f1:0.99429, macro_auc:0.99569, micro_auc:0.99569
[Fri Sep 11 18:19:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:19:47 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.70174, official_mrr:0.63614, filtered_mrr:0.01951, acc:0.98932, ap:0.98444, f1:0.98931, macro_auc:0.99041, micro_auc:0.99041
[Fri Sep 11 18:19:47 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.59696, official_mrr:0.65937, filtered_mrr:0.01660, acc:0.98968, ap:0.98833, f1:0.98968, macro_auc:0.99407, micro_auc:0.99407
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.42376, official_mrr:0.65657, filtered_mrr:0.01738, acc:0.99417, ap:0.99176, f1:0.99417, macro_auc:0.99585, micro_auc:0.99585
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:74, positives:4118, sources:307, mean_negatives:80.789, min_negatives:45, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.51583, official_mrr:0.63668, filtered_mrr:0.01522, acc:0.99393, ap:0.98990, f1:0.99393, macro_auc:0.99490, micro_auc:0.99490
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:75, positives:4118, sources:329, mean_negatives:84.600, min_negatives:57, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.65333, official_mrr:0.66082, filtered_mrr:0.01717, acc:0.99223, ap:0.98729, f1:0.99223, macro_auc:0.99356, micro_auc:0.99356
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:76, positives:4118, sources:359, mean_negatives:81.110, min_negatives:36, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.57715, official_mrr:0.62184, filtered_mrr:0.01608, acc:0.99332, ap:0.98872, f1:0.99332, macro_auc:0.99429, micro_auc:0.99429
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:77, positives:4118, sources:319, mean_negatives:82.029, min_negatives:53, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.61816, official_mrr:0.61866, filtered_mrr:0.01568, acc:0.99199, ap:0.98800, f1:0.99199, macro_auc:0.99393, micro_auc:0.99393
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:78, positives:4118, sources:352, mean_negatives:83.768, min_negatives:51, max_negatives:96
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.64116, official_mrr:0.63801, filtered_mrr:0.01541, acc:0.99235, ap:0.98752, f1:0.99235, macro_auc:0.99368, micro_auc:0.99368
[Fri Sep 11 18:19:48 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:79, positives:4118, sources:371, mean_negatives:84.239, min_negatives:63, max_negatives:96
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.66334, official_mrr:0.62070, filtered_mrr:0.01632, acc:0.99065, ap:0.98639, f1:0.99065, macro_auc:0.99242, micro_auc:0.99242
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:80, positives:4118, sources:401, mean_negatives:83.221, min_negatives:39, max_negatives:96
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.41015, official_mrr:0.63106, filtered_mrr:0.01633, acc:0.99466, ap:0.99202, f1:0.99466, macro_auc:0.99596, micro_auc:0.99596
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:81, positives:4118, sources:339, mean_negatives:81.805, min_negatives:44, max_negatives:96
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.48221, official_mrr:0.61147, filtered_mrr:0.01673, acc:0.99417, ap:0.99062, f1:0.99417, macro_auc:0.99526, micro_auc:0.99526
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:82, positives:4118, sources:396, mean_negatives:82.735, min_negatives:34, max_negatives:96
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.54217, official_mrr:0.62029, filtered_mrr:0.01511, acc:0.99332, ap:0.98943, f1:0.99332, macro_auc:0.99466, micro_auc:0.99466
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:83, positives:4118, sources:391, mean_negatives:85.125, min_negatives:64, max_negatives:96
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:6, loss:0.56300, official_mrr:0.61312, filtered_mrr:0.01638, acc:0.99174, ap:0.98903, f1:0.99174, macro_auc:0.99436, micro_auc:0.99436
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:6, snapshot:84, positives:4118, sources:371, mean_negatives:82.074, min_negatives:46, max_negatives:96
[Fri Sep 11 18:19:49 2026|scalable_tgn_link_prediction.py|INFO] validation summary epoch:6, avg_official_mrr:0.63447, global_filtered_mrr:0.01654, avg_ap:0.98898, selection_metric:filtered_mrr, selection_score:0.01654
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.49554, official_mrr:0.68539, filtered_mrr:0.01759, acc:0.99393, ap:0.98980, f1:0.99393, macro_auc:0.99485, micro_auc:0.99485
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:70, positives:4118, sources:324, mean_negatives:83.555, min_negatives:51, max_negatives:96
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.43410, official_mrr:0.64554, filtered_mrr:0.01601, acc:0.99417, ap:0.99156, f1:0.99417, macro_auc:0.99575, micro_auc:0.99575
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:71, positives:4118, sources:344, mean_negatives:84.298, min_negatives:43, max_negatives:96
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.70271, official_mrr:0.66168, filtered_mrr:0.01951, acc:0.98859, ap:0.98444, f1:0.98859, macro_auc:0.99045, micro_auc:0.99045
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:72, positives:4118, sources:321, mean_negatives:80.469, min_negatives:29, max_negatives:96
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] meta val epoch:7, loss:0.59901, official_mrr:0.61661, filtered_mrr:0.01660, acc:0.98932, ap:0.98830, f1:0.98932, macro_auc:0.99404, micro_auc:0.99404
[Fri Sep 11 18:20:03 2026|scalable_tgn_link_prediction.py|INFO] filtered val epoch:7, snapshot:73, positives:4118, sources:306, mean_negatives:81.326, min_negatives:54, max_negatives:96
